"","recid","ASVAB_GS","ASVAB_AR","ASVAB_WK","ASVAB_PC","ASVAB_NO","ASVAB_CS","ASVAB_AI","ASVAB_SI","ASVAB_MK","ASVAB_MC","ASVAB_EI","ASVAB_AO","sex","moth_age_birth","cross_sction","med","race","nsib","nuclear","urban","income","fed","yob","AGE_ASVAB","acgrd_1","acgrd_2","acgrd_3","acgrd_4","acgrd_5","acgrd_6","acgrd_7","acgrd_8","acgrd_9","acgrd_10","acgrd_11","acgrd_12","acgrd_13","_merge"
"1493",3760,-442,-936,-1066,-386,19039,4153,-1189,-952,-314,-534,-710,123,1,23,1,12,1,2,0,1,20.6753730773926,12,1981,18,11,12,12,12,12,12,12,12,12,12,12,12,0,3
"1494",3761,-587,-1162,-1118,-936,9731,2298,-2070,-1737,-1200,-1844,-2230,-696,2,26,1,12,1,2,0,1,35.7237701416016,12,1983,16,10,11,12,13,14,14,14,14,14,14,0,0,0,3
"1495",3762,113,1035,957,679,25165,5906,-78,-729,132,-291,-522,-443,1,18,1,12,1,2,1,1,26.8196468353271,12,1980,19,11,11,11,11,11,11,11,11,11,11,11,11,11,3
"1496",3763,-948,-824,-1687,-1120,9572,3077,-1208,-1381,-1251,-1492,-1521,-1320,1,26,1,12,4,1,1,1,64.3671569824219,12,1980,19,10,11,12,12,12,12,12,12,12,13,13,14,14,3
"1497",3764,-242,-382,-712,344,21669,8997,-1260,-1350,-220,-1057,-901,-649,2,21,1,12,4,1,1,1,55.892147064209,12,1983,16,11,12,13,13,13,13,13,13,13,13,0,0,0,3
"1498",3767,-980,-342,-1840,-702,14115,6495,-885,-843,-1671,-1020,-1503,-242,2,25,1,14,4,3,1,1,104.09561920166,12,1983,16,8,8,8,8,8,8,8,8,8,8,0,0,0,3
"1499",3768,994,1082,1317,395,17638,10585,-537,-218,1641,-162,-160,789,1,25,1,18,4,4,0,1,46.666187286377,11,1980,19,11,12,12,12,12,12,12,12,12,12,12,12,12,3
"1500",3769,835,1446,550,24,26816,10989,-682,846,901,1161,960,1244,1,26,1,18,4,4,0,1,16.8545703887939,11,1982,17,8,8,8,8,8,8,8,8,8,8,8,0,0,3
"1501",3772,331,-239,-280,-151,15919,5118,-137,-86,-382,157,676,-396,1,24,1,11,4,2,1,1,66.5556411743164,12,1983,16,10,11,12,12,12,12,12,12,12,12,0,0,0,3
"1502",3777,89,654,72,530,25547,12199,-798,13,1098,-708,-154,1245,1,26,1,16,3,2,0,1,83.7223587036133,12,1980,19,11,12,13,14,14,14,15,15,15,15,15,15,15,3
"1503",3778,-1005,-1894,-1218,-1536,9268,4643,-1214,-1687,-598,-1201,-1298,-2060,2,19,1,8,4,2,0,1,10.5638771057129,12,1981,18,8,8,8,8,8,8,8,8,8,8,8,8,0,3
"1504",3786,152,-269,195,1314,19963,8368,-678,-1572,-327,-222,-762,-428,2,33,1,12,4,2,1,1,73.1640014648438,18,1982,17,10,11,12,13,14,15,16,17,18,19,19,0,0,3
"1505",3787,828,800,341,1169,22862,9435,-660,-515,742,47,-422,-144,1,24,1,16,4,3,1,1,69.0485763549805,16,1983,16,11,12,12,12,12,12,12,12,12,12,0,0,0,3
"1506",3789,866,239,481,1173,21332,4883,-1051,-588,346,-11,-88,-646,2,22,1,19,1,3,0,1,61.0739517211914,16,1983,16,11,12,13,14,15,16,16,17,18,18,0,0,0,3
"1507",3790,-1431,-1594,-1115,-1363,12556,3643,-2245,-1337,-20,-2218,-1896,-1843,1,43,1,10,1,1,1,1,38.6202926635742,11,1981,18,9,10,11,11,11,11,11,11,11,11,11,11,0,3
"1508",3795,-622,-1653,-820,-1553,21360,1617,-2004,-1949,-338,-1336,-1958,-2035,1,16,1,9,1,4,1,1,41.8386497497559,10,1982,17,8,8,8,8,8,8,8,8,8,8,8,0,0,3
"1509",3797,-1603,-2438,-2617,-2311,5207,3573,-2311,-1095,-2395,-1956,-1776,-1903,1,23,1,8,1,4,0,1,43.9842224121094,NA,1983,16,8,9,10,11,12,12,12,12,12,12,0,0,0,3
"1510",3801,-1266,-636,-1050,-354,15981,5045,-1165,-1347,-1039,-463,-683,597,2,28,1,12,1,1,0,1,10.7278594970703,12,1980,19,10,11,11,11,11,11,11,11,11,0,0,0,0,3
"1511",3803,464,185,586,999,14543,9829,-655,72,181,29,1167,529,2,21,1,12,4,4,1,1,46.1297950744629,12,1980,19,11,12,12,12,12,12,12,12,12,12,12,12,12,3
"1512",3804,-1193,-950,-344,68,18063,7066,-966,-1412,428,-1440,-727,518,2,29,1,8,1,1,0,1,56.8576545715332,NA,1982,17,10,10,10,10,10,10,10,10,10,10,10,0,0,3
"1513",3805,850,380,216,438,19970,8543,1119,190,483,1645,689,578,1,34,1,14,4,1,1,0,30.5743980407715,12,1980,19,10,11,12,12,12,12,12,12,12,12,12,12,12,3
"1514",3808,-755,-2053,-1075,-2018,7931,-731,-1336,-1958,-1181,-1891,-2134,-1183,1,23,1,12,1,5,0,1,1.2658873796463,16,1980,19,7,8,9,9,9,9,9,9,9,9,9,9,9,3
"1515",3809,347,109,392,-95,21358,6021,-1174,-589,82,-206,89,-388,1,26,1,12,1,5,0,1,1.2658873796463,15,1983,16,10,11,11,12,12,12,12,12,12,12,0,0,0,3
"1516",3811,-621,-944,-569,-815,14555,4665,-1922,-1278,-852,-1903,-448,-1779,1,17,1,11,2,3,0,1,2.1455717086792,NA,1981,18,9,9,9,9,9,9,9,9,9,9,9,9,0,3
"1517",3814,-117,-529,-53,-101,17198,6132,-127,-493,-208,-328,-807,-2126,1,21,1,12,4,4,0,1,86.3592681884766,12,1981,18,11,12,13,14,14,15,16,16,16,16,16,16,0,3
"1518",3815,-489,-400,346,527,18705,10491,-1354,-1132,320,-255,-1440,-136,2,23,1,16,2,4,0,1,67.1949615478516,16,1981,18,11,12,12,12,12,12,12,12,12,12,12,12,0,3
"1519",3819,-693,-217,39,525,19162,10276,-1357,-1229,791,-69,-767,-815,2,25,1,12,4,3,1,1,62.2215843200684,12,1980,19,11,12,12,12,12,12,12,12,12,12,12,12,12,3
"1520",3820,327,-264,-777,-691,14179,6111,-1555,-1612,-1921,-565,-1638,-162,2,27,1,12,4,3,1,1,14.8308563232422,12,1983,16,9,10,10,10,10,10,0,0,0,0,0,0,0,3
"1521",3828,-442,-1018,-686,-549,10131,6479,-1094,-599,-1145,-552,-1650,-1771,2,23,1,11,4,2,0,0,0.413507431745529,12,1981,18,8,8,8,8,8,8,8,8,8,8,8,8,0,3
"1522",3830,-752,-550,-1006,-484,13294,7124,-987,-561,-78,-294,-346,387,2,21,1,14,4,2,1,0,39.3969879150391,9,1980,19,9,9,9,9,9,9,9,9,9,9,9,9,9,3
"1523",3831,-1172,-1728,-1856,-1211,10496,4076,-1889,-2373,-1461,-2464,-1740,-1214,1,23,1,14,4,2,1,0,46.9665489196777,9,1982,17,10,10,10,10,10,10,10,10,10,10,10,0,0,3
"1524",3832,516,912,102,959,26058,11583,-428,-1183,1054,374,-88,909,2,32,1,10,4,2,1,1,33.7065963745117,14,1981,18,12,13,14,14,15,15,15,16,17,17,17,17,0,3
"1525",3833,-287,292,-825,23,14392,6792,-799,-1151,-357,-1062,-712,524,2,27,1,12,4,1,1,1,42.0532073974609,9,1980,19,10,11,12,12,12,12,12,12,12,12,13,14,15,3
"1526",3838,147,706,513,477,18049,9719,-929,-902,1209,446,-282,1437,2,30,1,14,4,2,0,1,22.3678493499756,14,1983,16,11,12,13,13,14,15,16,17,17,17,0,0,0,3
"1527",3843,-986,14,-715,-708,16354,8332,-1300,-1872,310,-567,-504,-1389,2,21,1,12,4,3,0,1,77.3149566650391,12,1983,16,11,12,13,14,15,16,16,17,18,18,0,0,0,3
"1528",3850,1429,1762,814,834,31267,12332,-786,-1104,1700,166,127,990,1,28,1,12,4,2,1,1,119.186515808105,12,1981,18,10,11,12,13,14,15,16,16,17,18,19,20,0,3
"1529",3851,-601,-910,127,-448,20949,8305,-935,-800,-709,-489,-1132,-857,1,30,1,12,4,2,1,1,119.186515808105,12,1983,16,10,11,12,12,12,12,12,12,12,12,0,0,0,3
"1530",3855,32,412,237,644,21574,7974,-924,-1020,765,-402,-572,1008,2,24,1,14,1,1,1,1,56.9184989929199,13,1980,19,11,12,13,13,14,14,14,15,16,17,17,17,17,3
"1531",3859,-1257,-1169,-1731,-1679,15914,4881,-1594,-1287,-1139,-2044,-2366,-654,1,25,1,12,1,1,1,1,19.5578441619873,12,1980,19,9,10,10,10,11,11,12,12,12,12,12,12,12,3
"1532",3862,-1044,-1725,-491,316,10058,2369,-1098,-1358,-1074,-1267,-1128,-1667,2,21,1,14,1,2,0,1,30.14528465271,13,1983,16,11,12,13,14,14,15,15,16,16,16,0,0,0,3
"1533",3864,-1379,-2100,-1636,-804,18186,650,-1501,-1576,-347,-856,-2157,-760,2,29,1,12,1,1,1,1,2.58442163467407,12,1981,18,11,12,12,12,12,12,12,12,12,12,12,12,0,3
"1534",3865,59,183,-510,909,24578,9630,-892,-1379,1558,-841,-507,-1806,2,23,1,16,1,1,0,1,43.4182815551758,12,1981,18,11,12,13,14,15,16,17,17,17,17,17,17,0,3
"1535",3872,-1447,-2883,-1269,-1491,7538,3305,-244,-797,-1181,-1213,-1053,-1161,1,25,1,12,4,3,1,1,19.3369655609131,14,1981,18,10,11,12,12,12,12,12,12,12,12,12,12,0,3
"1536",3873,-406,-864,-129,231,5291,8229,-457,-1020,207,-429,-57,465,2,34,1,12,4,1,0,1,27.8924331665039,12,1980,19,11,12,13,14,14,14,14,14,14,14,14,14,14,3
"1537",3874,90,101,169,11,19226,8116,-835,-868,645,-109,-755,-533,2,26,1,12,4,1,0,1,38.7071762084961,NA,1983,16,10,11,12,13,14,15,16,16,17,18,0,0,0,3
"1538",3878,566,748,174,889,18141,6399,-515,-814,704,102,349,526,1,34,1,16,1,1,0,1,37.5,16,1982,17,11,12,13,14,14,15,15,15,15,15,15,0,0,3
"1539",3881,814,-462,-171,-1165,18509,7491,-806,-1040,210,-430,-1591,-1487,1,25,1,12,4,4,0,1,60.9514045715332,12,1983,16,11,12,12,12,12,12,12,12,12,12,0,0,0,3
"1540",3885,-982,-1233,-1059,-1006,10970,3357,-1826,-1586,-665,-845,-1507,-1682,2,22,1,13,1,2,0,1,20.0610961914062,12,1983,16,11,12,12,12,12,12,12,12,13,13,0,0,0,3
"1541",3887,783,-361,714,-240,26369,11837,-1285,-1207,1214,-764,-184,-391,2,24,1,12,1,2,0,1,21.3081340789795,12,1980,19,12,12,13,14,15,16,17,17,17,17,17,17,17,3
"1542",3888,-411,-1108,291,-636,23272,7010,-1090,-1623,-505,-537,-740,-1564,1,27,1,12,1,2,0,1,23.6012897491455,12,1982,17,11,11,11,11,11,12,12,13,13,13,13,0,0,3
"1543",3891,-373,3,63,317,17188,5780,-813,-1119,186,-825,-184,-337,2,22,1,12,2,1,0,1,12.8734312057495,10,1981,18,10,11,12,13,14,15,15,15,15,15,15,15,0,3
"1544",3892,-854,-1745,-986,-1246,18436,-4130,-445,-1553,-1993,-1595,-2052,-1333,1,20,1,12,4,2,1,1,53.9611320495605,14,1980,19,9,10,10,10,10,10,10,10,10,10,10,10,10,3
"1545",3894,632,1034,1257,1392,18655,12341,-449,-899,1903,-366,-719,602,2,26,1,16,4,2,1,1,301.530670166016,16,1981,18,11,12,13,14,15,16,16,16,16,16,16,16,0,3
"1546",3895,953,1651,244,797,25134,9632,-620,-705,1878,626,-44,853,1,30,1,18,4,2,1,1,140.504837036133,20,1981,18,10,11,12,13,14,15,15,15,15,15,16,16,0,3
"1547",3897,261,-472,362,414,15455,8931,-642,-568,980,-491,-95,629,2,26,1,12,4,2,1,0,26.9376544952393,12,1982,17,10,11,12,13,14,14,14,14,14,14,14,0,0,3
"1548",3899,-430,-775,-1168,550,18122,7200,-856,-1034,-1072,-182,-37,-1807,2,38,1,9,4,1,1,0,54.7657203674316,9,1981,18,10,11,12,13,13,13,13,13,13,13,13,13,0,3
"1549",3900,133,-520,112,826,21601,5783,-615,-216,807,-78,-9,-864,2,21,1,12,4,2,1,0,88,12,1982,17,11,12,12,12,12,12,12,12,12,12,12,0,0,3
"1550",3911,2,160,233,102,18846,5683,-1282,-459,1175,-719,-666,206,2,32,1,12,4,2,1,0,54.2829666137695,11,1982,17,11,12,12,13,13,13,13,13,14,15,15,0,0,3
"1551",3912,-178,-373,-170,1274,23596,8874,-1220,-1031,863,-382,-645,-315,2,21,1,16,4,3,0,1,75.953239440918,8,1980,19,11,11,11,11,11,11,11,11,11,11,11,11,11,3
"1552",3915,86,-248,-819,-1331,22370,10095,163,-768,-157,-690,-710,-1550,1,26,1,13,4,1,0,1,93.3323745727539,12,1983,16,10,11,12,13,13,13,13,14,14,14,0,0,0,3
"1553",3916,560,1024,806,381,22146,9068,-1008,-829,2113,144,-779,954,2,27,1,16,4,2,0,1,51.5433044433594,11,1983,16,11,12,12,12,13,13,13,13,13,13,0,0,0,3
"1554",3917,-1246,-1356,-1751,-1188,19378,8180,-1919,-1766,-124,-1608,-528,-1776,1,25,1,12,2,2,1,1,37.5475082397461,9,1980,19,10,11,11,11,11,11,11,11,11,11,11,11,11,3
"1555",3929,-1669,-1179,-1372,-1344,19826,5689,-1273,-882,-986,-1357,-982,-1897,1,31,1,13,1,4,0,1,16.2000007629395,NA,1982,17,10,11,11,11,11,11,11,11,11,11,11,0,0,3
"1556",3935,-245,-742,-43,78,17074,5172,-893,-1512,-594,-1649,-391,-1917,2,36,1,17,1,1,1,1,147.776260375977,16,1981,18,10,11,12,13,14,15,16,16,16,16,16,16,0,3
"1557",3939,424,385,1073,965,19134,10096,-966,-735,941,324,254,1112,2,25,1,16,4,1,0,1,45.25,16,1982,17,11,12,13,13,14,15,16,16,17,18,19,0,0,3
"1558",3943,157,439,990,782,21346,9446,-580,-548,1108,-21,-680,-1354,2,27,1,12,4,2,1,1,49.3481521606445,15,1980,19,10,11,12,13,13,14,14,14,15,15,15,15,15,3
"1559",3944,1011,1761,1723,1130,21773,10278,-356,-597,1602,938,18,1085,1,29,1,12,4,2,1,1,4.5,15,1982,17,11,12,13,14,15,16,17,18,19,19,19,0,0,3
"1560",3949,-1009,-1404,-1561,-2301,7429,2037,-1091,-1177,-1407,-440,-2146,-1799,1,32,1,12,4,2,1,1,35.7237701416016,12,1981,18,9,9,9,9,9,9,9,9,9,9,9,9,0,3
"1561",3952,47,-281,-447,630,17496,3954,-1201,-1232,149,-15,-904,-751,2,17,1,10,4,2,0,0,77.2405853271484,7,1980,19,11,12,12,12,12,12,12,12,12,12,12,12,12,3
"1562",3953,-583,-3,-229,587,18910,4983,-869,-741,520,3,-363,-509,1,22,1,12,4,2,0,0,77.2405853271484,11,1980,19,11,12,12,12,12,12,12,12,12,12,12,12,12,3
"1563",3957,-437,276,-679,360,23080,3067,-919,-1058,1376,-245,-810,480,1,21,1,12,1,5,1,0,100.27555847168,12,1981,18,11,12,12,12,12,12,12,12,12,12,12,12,0,3
"1564",3962,-518,252,-1512,28,19016,-546,-726,-377,-844,354,-1252,-1736,1,25,1,13,4,3,1,1,61.148796081543,13,1983,16,10,11,12,12,12,12,12,12,12,12,0,0,0,3
"1565",3963,393,-414,522,599,24141,8496,-1094,-1191,940,-400,-729,427,2,31,1,12,4,2,1,1,86.2519836425781,16,1981,18,10,11,12,13,14,15,16,16,16,16,16,16,0,3
"1566",3964,-186,-197,-767,-202,14812,5381,-1009,-874,-882,-36,-708,-345,2,33,1,12,4,2,1,1,77.9867858886719,16,1983,16,10,11,12,13,14,15,16,16,16,17,0,0,0,3
"1567",3966,690,372,1442,1351,13291,9708,-169,-1237,1122,379,-722,399,2,30,1,18,4,2,1,1,264.413818359375,20,1982,17,10,11,12,12,12,12,12,12,13,14,15,0,0,3
"1568",3970,1227,1359,1038,889,20070,8035,-609,-919,1489,617,465,908,2,38,1,15,4,3,0,0,37.7501106262207,10,1980,19,11,12,12,12,12,12,12,12,12,12,13,14,15,3
"1569",3971,1078,960,160,1084,9140,3885,-1168,-859,202,-199,-604,436,2,42,1,15,4,3,0,0,59.9342498779297,10,1983,16,10,11,12,13,14,14,14,14,14,14,0,0,0,3
"1570",3973,-2003,-1366,-2395,-2145,7532,6343,-1510,-2014,-1623,-1389,-1996,-341,2,17,1,12,1,2,0,0,37.7620620727539,12,1982,17,10,11,12,13,14,15,16,17,18,18,18,0,0,3
"1571",3978,-264,-1118,468,-645,18988,9851,-914,-1155,-459,-575,-848,-845,2,29,1,17,4,1,0,1,42.0532073974609,16,1981,18,11,12,13,14,15,16,16,17,17,17,17,17,0,3
"1572",3980,210,635,56,-400,16455,8414,-729,-289,1059,45,-618,-272,1,27,1,12,4,2,1,1,65.43994140625,12,1983,16,11,12,13,13,13,13,13,13,13,13,0,0,0,3
"1573",3981,-874,-269,-1134,-1287,7994,2497,452,-1131,-207,-908,-389,-1330,1,31,1,8,4,1,1,1,44.7356986999512,10,1983,16,10,11,11,11,11,11,11,11,11,11,0,0,0,3
"1574",3982,367,-115,-99,-63,23134,12467,-233,-1143,882,-193,-435,574,2,29,1,14,4,1,1,1,27.8924331665039,16,1981,18,11,12,13,14,14,14,14,15,15,16,16,17,0,3
"1575",3984,-869,-2006,-1142,-1245,7552,2977,-2034,-2683,-2750,-1490,-2457,-1556,2,25,1,14,4,2,0,1,14.3999996185303,13,1982,17,10,10,10,10,10,10,10,11,11,11,11,0,0,3
"1576",3987,-556,-417,-478,-1498,14989,4275,-540,-823,-436,-200,-814,-2007,1,26,1,12,4,1,1,0,264.413818359375,16,1980,19,10,11,11,11,11,11,11,11,11,11,11,11,11,3
"1577",3988,853,1433,-204,677,23365,8918,-734,-1036,1688,370,308,264,1,39,1,20,4,2,1,0,195.669403076172,20,1980,19,11,12,13,14,15,16,16,16,16,16,16,16,16,3
"1578",3989,265,1428,932,1422,22372,10315,-1399,-1374,2618,286,-676,733,2,34,1,14,4,2,0,0,95.0748901367188,18,1981,18,11,12,13,13,14,15,15,15,15,15,15,15,0,3
"1579",3990,-1032,-1086,-266,-1017,17020,7528,-1793,-1332,156,-673,-1473,-1353,2,34,1,14,4,1,1,0,73.2712783813477,12,1982,17,11,12,12,12,12,12,12,12,12,12,12,0,0,3
"1580",3991,-100,-734,-154,171,23707,12661,-1398,-859,-276,-383,-30,-955,1,26,1,16,4,1,0,0,33.1797370910645,14,1980,19,10,10,10,10,10,10,10,10,10,10,10,10,10,3
"1581",3992,131,142,-767,166,20599,7060,-1198,-1223,71,-219,-788,153,2,25,1,12,4,2,0,0,33.2778205871582,14,1980,19,10,11,12,13,14,14,14,14,14,14,14,14,14,3
"1582",4000,1433,880,540,322,18566,3888,110,114,984,617,952,1393,2,37,1,9,4,2,1,0,47.3463325500488,10,1980,19,10,11,12,13,14,15,15,16,16,16,16,16,16,3
"1583",4004,610,633,100,370,24386,4740,-1147,-1282,426,-435,-803,62,1,28,1,12,2,3,1,1,76.2750778198242,17,1983,16,10,11,12,13,14,14,14,14,14,14,0,0,0,3
"1584",4008,202,528,-354,486,20101,5308,-761,-459,378,433,-145,1175,1,22,1,13,4,2,1,0,83.8918609619141,12,1983,16,10,11,12,13,14,15,15,16,17,17,0,0,0,3
"1585",4011,587,1821,787,1150,23644,12732,-425,-712,1709,592,1184,561,1,23,1,14,4,1,1,0,72.9494400024414,14,1981,18,11,12,13,14,15,16,16,16,16,16,17,18,0,3
"1586",4012,-713,-343,154,-400,19144,4047,-1270,-875,287,-514,-787,568,2,24,1,16,4,2,1,0,124.25,15,1982,17,11,12,13,14,15,16,16,17,17,17,18,0,0,3
"1587",4014,838,85,466,1101,26196,7774,-82,-583,354,363,459,-183,1,30,1,14,4,1,1,0,34.5437049865723,10,1980,19,11,12,12,12,12,12,12,12,12,0,0,0,0,3
"1588",4016,1070,621,933,842,26255,10164,4,262,369,744,1299,1646,1,18,1,10,4,2,0,0,15.25501537323,12,1981,18,10,11,12,12,12,12,12,12,12,12,12,12,0,3
"1589",4023,33,-183,47,738,20397,4186,-1165,-386,-131,-174,-252,423,2,26,1,14,4,1,0,1,68.7087173461914,14,1982,17,10,11,12,13,13,13,13,14,15,16,16,0,0,3
"1590",4024,176,-650,-111,347,24849,8695,-1430,-1328,-217,-155,-653,441,2,30,1,13,1,2,1,1,127.661521911621,15,1982,17,10,11,12,13,14,15,16,17,17,17,17,0,0,3
"1591",4025,-558,230,-1488,-777,15796,6883,22,-370,-456,-217,-845,-1540,1,29,1,12,4,1,1,1,27.8924331665039,12,1982,17,10,11,12,12,12,12,12,12,12,12,12,0,0,3
"1592",4028,-526,112,63,284,19554,5081,-802,-604,845,-872,-589,108,2,31,1,16,4,2,0,1,59.9585800170898,17,1981,18,10,11,11,11,11,11,11,11,11,11,11,11,0,3
"1593",4030,542,305,-113,601,16707,9172,-777,-551,61,129,-186,-660,1,29,1,12,4,2,0,1,65.9248428344727,12,1981,18,10,11,12,12,12,13,13,13,13,13,13,13,0,3
"1594",4031,-159,95,335,-745,15235,3500,-93,-92,-147,186,254,-1155,1,22,1,12,4,2,0,1,67.1949615478516,12,1981,18,11,12,12,12,12,12,12,12,12,12,12,12,0,3
"1595",4034,786,136,380,14,15208,8666,-1670,-230,1386,480,202,-55,2,21,1,14,4,1,1,1,58.2211647033691,14,1981,18,11,12,13,14,14,14,14,14,14,14,14,14,0,3
"1596",4035,-469,-1150,-159,-1076,17505,8110,-784,-300,-472,-1003,-1567,-1910,2,17,1,9,4,2,0,1,31.9331073760986,12,1981,18,10,10,10,10,10,10,10,10,10,10,10,10,0,3
"1597",4036,50,-1883,-1105,-598,17846,3855,-1153,-1001,-922,-1387,-612,-781,2,18,1,9,4,2,0,1,30.4671192169189,12,1982,17,10,11,12,12,12,12,12,12,12,12,12,0,0,3
"1598",4040,1257,1556,1270,873,22365,10789,-506,-107,2449,303,921,817,2,20,1,12,4,4,1,1,37.6049995422363,12,1982,17,11,12,13,13,13,13,13,13,13,13,13,0,0,3
"1599",4041,683,357,492,358,17935,6480,-227,466,138,-52,820,-184,1,21,1,12,4,4,1,1,81.6390075683594,12,1983,16,10,11,12,13,14,15,16,17,17,17,0,0,0,3
"1600",4042,-108,83,277,1012,20185,10296,-989,-930,669,-216,125,96,2,18,1,12,4,3,0,1,15.5144004821777,12,1980,19,11,12,12,12,12,12,12,12,12,12,12,13,13,3
"1601",4049,-147,-373,263,25,18557,4572,-1625,-1334,1013,-644,-991,18,2,25,1,12,4,2,1,1,60.5788421630859,12,1981,18,11,12,12,12,12,13,14,14,14,14,14,14,0,3
"1602",4050,87,337,1000,1281,23452,12554,-679,-908,529,-183,-772,-185,1,21,1,12,4,3,0,1,51.5666732788086,12,1980,19,10,11,12,12,12,13,14,14,14,14,14,14,15,3
"1603",4052,-166,-271,-360,-805,21732,12083,-1237,-1060,75,-396,-559,647,2,19,1,9,4,1,0,1,39.5761451721191,8,1980,19,10,11,11,11,11,11,11,11,11,11,11,11,11,3
"1604",4054,-185,566,-529,-477,22939,7759,-328,-642,-45,-128,204,404,1,19,1,13,2,4,0,1,31.7887916564941,6,1981,18,11,12,12,12,13,13,13,13,13,13,13,13,0,3
"1605",4055,-927,-838,-1065,-216,11665,4605,-730,-987,-770,-846,-514,-926,2,20,1,13,2,4,0,1,2.5,6,1982,17,11,12,12,12,12,12,12,12,12,12,12,0,0,3
"1606",4057,348,-67,226,358,24576,4137,-1345,-1006,1435,-175,1758,-608,1,21,1,12,4,3,1,1,48.276439666748,12,1981,18,10,11,12,12,12,12,12,12,12,12,12,12,0,3
"1607",4058,-352,-581,-354,-930,15863,4257,-1195,-1555,398,-165,-1168,304,2,22,1,12,2,3,1,1,48.276439666748,12,1982,17,10,11,12,12,12,12,12,12,12,12,12,0,0,3
"1608",4060,-584,-512,-1098,-954,16102,5531,-1397,-851,-1034,-2086,-1518,-1823,2,24,1,11,4,1,0,1,6.75855112075806,12,1983,16,9,10,11,12,12,12,12,12,12,12,0,0,0,3
"1609",4062,1241,1328,699,1014,23006,9658,-452,16,1900,308,1209,498,2,22,1,12,4,3,1,1,15.4481172561646,15,1980,19,10,11,12,13,14,14,14,14,14,15,15,16,16,3
"1610",4066,-1747,-1380,-1786,-1756,4592,4992,-2254,-1538,-1863,-1015,-1596,-476,1,20,1,12,4,5,1,1,79.9228973388672,12,1982,17,11,11,11,11,11,11,11,11,11,11,11,0,0,3
"1611",4072,716,920,322,696,21328,9182,-460,159,678,179,434,1155,1,26,1,10,4,1,0,0,39.2832069396973,12,1981,18,11,12,12,12,12,12,12,12,12,12,12,12,0,3
"1612",4075,465,-88,437,860,18413,8698,-651,-446,150,-268,-24,-115,2,21,1,10,4,2,0,0,44.7356986999512,10,1983,16,11,12,12,12,12,12,12,12,12,12,0,0,0,3
"1613",4078,-356,75,-658,-35,16557,8703,-1134,-1116,746,-51,-930,970,2,19,1,12,4,2,0,0,30.3653202056885,12,1980,19,11,12,12,12,12,12,12,12,12,12,0,0,0,3
"1614",4079,-792,-1682,-787,-1826,2881,2790,-752,-707,-1545,-1098,-2457,-501,1,22,1,12,4,2,0,0,17.8957653045654,12,1983,16,9,10,11,12,12,12,12,12,12,12,0,0,0,3
"1615",4080,216,26,-174,1111,20571,10954,-663,-260,510,-362,426,-110,1,25,1,14,2,1,1,1,56.8576545715332,16,1980,19,11,12,12,12,12,12,12,12,12,12,12,12,12,3
"1616",4081,-129,112,-83,-145,26212,11635,-1145,-1076,645,-178,-991,110,2,31,1,16,4,1,1,1,98.3307952880859,17,1982,17,10,11,12,13,14,15,15,16,16,16,16,0,0,3
"1617",4091,-1156,-1214,-2078,-1069,11335,6791,-2067,-2105,-881,-2089,-2273,-986,2,23,1,12,1,2,0,1,34.3291473388672,NA,1983,16,10,11,12,12,12,12,12,12,12,12,0,0,0,3
"1618",4097,-504,-132,2,-201,19883,12237,-1004,-997,509,-8,-359,-436,1,26,1,16,4,2,1,1,79.5,17,1982,17,11,12,13,14,15,16,16,16,16,16,16,0,0,3
"1619",4104,359,-622,-855,-374,20415,9660,-1283,-1344,-699,-1844,-708,-916,2,29,1,16,4,2,1,1,9.72515201568604,16,1983,16,11,12,13,14,15,16,16,16,16,16,0,0,0,3
"1620",4105,-903,-1017,103,-309,22930,10409,-821,-1199,-209,-655,-1523,-498,2,26,1,16,4,2,0,1,53.5448913574219,14,1981,18,11,12,13,14,15,16,16,16,16,16,16,16,0,3
"1621",4106,-2330,-2720,-2591,-2219,4521,1327,-2397,-1206,-1280,-2195,-2268,-2103,1,23,1,12,4,2,1,1,141.71501159668,18,1982,17,10,11,12,12,12,12,12,12,12,12,12,0,0,3
"1622",4109,282,326,278,-289,13400,8104,-845,-311,443,-101,-355,-686,1,27,1,12,4,2,1,1,277.94970703125,14,1983,16,11,12,13,14,15,16,16,17,17,17,0,0,0,3
"1623",4114,1002,775,354,1035,23177,3847,-953,-1242,705,133,-117,692,2,28,1,12,4,1,0,1,43.9842224121094,NA,1982,17,10,11,11,11,11,11,11,11,11,11,11,0,0,3
"1624",4119,-1108,-1844,-1909,-2040,10614,4335,-2086,-1332,-1055,-1670,-1638,-1442,1,27,1,11,4,2,1,1,48.1680870056152,10,1981,18,10,11,11,11,11,11,11,11,11,11,11,11,0,3
"1625",4120,582,52,109,-401,14059,8325,-65,-909,843,-620,-991,115,1,20,1,10,4,3,1,1,2.64096927642822,7,1980,19,10,10,10,10,10,10,10,10,10,10,10,10,10,3
"1626",4121,-649,-681,-1080,-1318,18165,6198,-25,-194,-485,-573,-824,-509,1,21,1,10,4,3,1,1,68.6651992797852,7,1982,17,8,8,8,8,8,8,8,8,8,8,8,0,0,3
"1627",4122,-188,-768,-1867,-321,10389,5024,-676,-1457,-629,-1148,-1105,-830,2,26,1,12,4,3,0,1,22.9254341125488,11,1980,19,8,8,8,8,8,8,8,8,8,8,8,8,8,3
